Date Time,Temp,SpCond,pH,Orp,Turbid+,ODOsat,ODO
M/D/Y HH:MM:SS,C,uS,,mV,NTU,%,mg/L
10/18/14 13:15,13.18,638,7.7,74.6,8.7,103.8,10.88
10/18/14 13:30,13.18,638,7.83,77.5,8.9,104,10.9
10/18/14 13:45,13.19,638,7.8,72.9,9.2,104.3,10.92
10/18/14 14:00,13.2,638,7.79,76.8,8.9,104.7,10.96
10/18/14 14:15,13.2,638,7.81,73,9.3,104.7,10.96
10/18/14 14:30,13.2,638,7.77,77.5,9.2,104.7,10.96
10/18/14 14:45,13.23,638,7.68,70.7,9.2,104.8,10.97
10/18/14 15:00,13.24,638,7.65,76,8.8,104.8,10.96
10/18/14 15:15,13.25,638,7.59,71.5,8.9,104.7,10.95
10/18/14 15:30,13.24,638,7.43,76.8,8.7,104,10.88
10/18/14 15:45,13.23,638,7.6,71.4,8.7,103.4,10.81
10/18/14 16:00,13.22,638,7.79,76,8.9,102.9,10.77
10/18/14 16:15,13.21,638,7.87,72.1,8.8,102.6,10.74
10/18/14 16:30,13.19,638,7.86,76.6,8.9,102,10.68
10/18/14 16:45,13.17,638,7.78,72.9,8.6,101.4,10.62
10/18/14 17:00,13.15,638,7.85,77.2,9.2,100.9,10.58
10/18/14 17:15,13.12,638,7.85,71.4,8.8,100.4,10.53
10/18/14 17:30,13.1,638,7.88,76.8,9.4,99.9,10.49
10/18/14 17:45,13.07,638,7.87,72,9.5,99.3,10.43
10/18/14 18:00,13.05,638,7.86,76.4,9.6,99,10.4
10/18/14 18:15,13.04,638,7.84,73.2,10.5,98.6,10.36
10/18/14 18:30,13.03,637,7.92,52.3,10.6,98.3,10.33
10/18/14 18:45,13.02,638,7.92,74.5,11.1,98,10.3
10/18/14 19:00,13.01,638,7.88,77.3,11.1,97.5,10.25
10/18/14 19:15,12.99,638,7.87,74.6,10.8,97.3,10.23
10/18/14 19:30,12.98,639,7.93,76.7,14.1,97,10.21
10/18/14 19:45,12.96,639,7.95,71.7,11.9,96.8,10.19
10/18/14 20:00,12.96,639,7.78,77.3,11.9,96.5,10.16
10/18/14 20:15,12.95,639,7.97,71.8,12.3,96.4,10.15
10/18/14 20:30,12.94,639,7.8,77.4,15.2,96.2,10.14
10/18/14 20:45,12.93,639,7.92,73.2,12.9,96.1,10.12
10/18/14 21:00,12.92,637,7.88,76.2,13.1,96,10.11
10/18/14 21:15,12.92,639,7.93,74.2,12.8,95.9,10.1
10/18/14 21:30,12.91,639,7.96,76.8,13,95.8,10.1
10/18/14 21:45,12.9,639,7.96,71.7,12.8,95.8,10.1
10/18/14 22:00,12.9,639,7.99,76.5,12.6,95.6,10.08
10/18/14 22:15,12.88,639,8,72.2,13.5,95.6,10.08
10/18/14 22:30,12.87,639,7.94,76.3,12.7,95.5,10.08
10/18/14 22:45,12.85,640,7.93,72.8,14,95.6,10.09
10/18/14 23:00,12.81,639,7.86,75.6,13.1,95.5,10.08
10/18/14 23:15,12.77,639,7.76,69.7,13.1,95.5,10.09
10/18/14 23:30,12.73,639,7.65,75.1,13.1,95.5,10.1
10/18/14 23:45,12.68,639,7.67,63.8,13.2,95.4,10.11
10/19/14 0:00,12.63,639,7.62,71.4,14.8,95.4,10.12
10/19/14 0:15,12.58,639,7.6,64.6,14.7,95.5,10.13
10/19/14 0:30,12.53,640,7.54,75.9,13.2,95.4,10.14
10/19/14 0:45,12.48,639,7.52,71.9,13.1,95.4,10.15
10/19/14 1:00,12.43,638,7.52,76.4,12.9,95.4,10.17
10/19/14 1:15,12.38,639,7.51,72.6,12.8,95.4,10.17
10/19/14 1:30,12.33,639,7.48,76.8,14.2,95.4,10.19
10/19/14 1:45,12.28,640,7.44,71.3,13.9,95.4,10.2
10/19/14 2:00,12.24,640,7.43,75.3,15.6,95.5,10.22
10/19/14 2:15,12.2,640,7.38,67.2,18.2,95.5,10.23
10/19/14 2:30,12.15,640,7.27,73.2,12.2,95.6,10.25
10/19/14 2:45,12.11,640,7.21,63.8,12.3,95.6,10.26
10/19/14 3:00,12.07,640,7.14,71.5,12,95.5,10.25
10/19/14 3:15,12.02,640,7.21,64.1,12.3,95.7,10.29
10/19/14 3:30,11.98,639,7.21,71.8,12.6,95.4,10.27
10/19/14 3:45,11.94,640,7.22,62.6,14.4,95.6,10.3
10/19/14 4:00,11.9,640,7.12,71.4,13.9,95.6,10.31
10/19/14 4:15,11.85,640,7.11,67.6,13.7,95.8,10.34
10/19/14 4:30,11.81,641,7.09,72.2,14.4,95.5,10.32
10/19/14 4:45,11.77,642,7.12,66,13.2,95.8,10.36
10/19/14 5:00,11.74,642,7.09,71,12.6,95.4,10.33
10/19/14 5:15,11.7,641,7.01,63.2,12.5,95.9,10.39
10/19/14 5:30,11.67,640,7.11,69.2,13.3,95.7,10.37
10/19/14 5:45,11.64,640,7.06,61.8,14.2,96,10.41
10/19/14 6:00,11.61,640,7.13,68.6,14,95.8,10.4
10/19/14 6:15,11.58,640,7.05,62.4,12.3,96.1,10.43
10/19/14 6:30,11.57,640,7.01,69.9,12.5,95.9,10.42
10/19/14 6:45,11.55,640,6.93,64.5,12.3,96.4,10.48
10/19/14 7:00,11.54,640,7.06,70.1,11.7,96.3,10.47
10/19/14 7:15,11.53,640,6.93,66.3,11.2,97.1,10.55
10/19/14 7:30,11.54,640,7.04,72.7,10.5,97.3,10.58
10/19/14 7:45,11.57,640,7.06,68.8,10.1,98.4,10.68
10/19/14 8:00,11.63,640,7.09,73.7,9.8,99,10.74
10/19/14 8:15,11.71,640,7.04,70.7,9.6,100.6,10.9
10/19/14 8:30,11.8,639,7.15,73.8,11.3,101.3,10.95
10/19/14 8:45,11.87,640,7.06,72.9,10.4,102.6,11.07
10/19/14 9:00,11.95,640,7.03,76,9.5,103.1,11.1
10/19/14 9:15,12.04,640,7.13,72.1,9.3,104.5,11.23
10/19/14 9:30,12.15,640,7.2,75,9.6,105,11.25
10/19/14 9:45,12.27,640,7.1,72.1,10,106.4,11.37
10/19/14 10:00,12.37,640,7.03,74.4,9.8,106.6,11.37
10/19/14 10:15,12.45,640,7.03,69.6,10,107.6,11.46
10/19/14 10:30,12.51,640,7.07,73.8,9.4,107.7,11.45
10/19/14 10:45,12.59,640,7.12,68,9.6,108.8,11.55
10/19/14 11:00,12.64,640,7.16,73.1,9.4,108.7,11.52
10/19/14 11:15,12.71,640,7.09,68.5,9.2,109.6,11.61
10/19/14 11:30,12.76,640,7.04,73.7,8.7,109.6,11.59
10/19/14 11:45,12.82,640,7.11,68.4,14,110.5,11.67
10/19/14 12:00,12.88,640,7.05,75.3,8.2,110.4,11.64
10/19/14 12:15,12.95,641,7.18,72.2,12.3,111,11.69
10/19/14 12:30,13.04,641,7.11,76.3,13.2,111.3,11.69
10/19/14 12:45,13.15,641,6.99,74.2,11.9,112.4,11.78
10/19/14 13:00,13.28,641,6.95,77.8,8.1,112.7,11.78
10/19/14 13:15,13.4,641,7.02,74.3,8.4,113.4,11.82
10/19/14 13:30,13.51,641,6.94,78.7,9.4,113.1,11.76
10/19/14 13:45,13.59,641,7,73.1,15,113.4,11.77
10/19/14 14:00,13.67,641,7.02,78.6,9.4,113.2,11.74
10/19/14 14:15,13.75,641,7.01,75.4,12.4,113.3,11.72
10/19/14 14:30,13.81,641,6.81,87.5,8.6,112.9,11.67
10/19/14 14:45,13.85,641,6.95,82,13.1,112.5,11.6
10/19/14 15:00,13.87,641,6.83,89.1,8.4,111.8,11.53
10/19/14 15:15,13.87,641,6.87,86.2,12.3,111.3,11.48
10/19/14 15:30,13.85,642,6.84,91.6,8.3,110.6,11.41
10/19/14 15:45,13.83,642,6.92,88.1,13.4,109.8,11.34
10/19/14 16:00,13.8,641,7.06,90.8,12.5,108.9,11.25
10/19/14 16:15,13.77,641,7,88.1,10.3,108.2,11.18
10/19/14 16:30,13.74,641,6.97,91.4,9.4,107.3,11.1
10/19/14 16:45,13.71,640,7,88.4,9,106.7,11.05
10/19/14 17:00,13.68,640,6.96,93,9,105.8,10.96
10/19/14 17:15,13.65,640,7.06,88.9,8.9,104.9,10.87
10/19/14 17:30,13.62,640,7.02,92.2,9.5,103.9,10.77
10/19/14 17:45,13.59,640,7.03,88.6,16.6,103.1,10.7
10/19/14 18:00,13.57,640,6.97,91.9,13.1,102.1,10.61
10/19/14 18:15,13.54,640,6.93,88.3,13.3,101.5,10.55
10/19/14 18:30,13.5,641,6.98,92.5,16.2,100.7,10.48
10/19/14 18:45,13.46,640,7.08,88.4,20.6,100.2,10.43
10/19/14 19:00,13.43,641,7.07,92.2,16.4,99.3,10.34
10/19/14 19:15,13.4,641,7.07,89.2,28.3,99,10.32
10/19/14 19:30,13.36,641,7.08,92.6,11.9,98.3,10.26
10/19/14 19:45,13.32,641,7.04,90,17.6,97.9,10.22
10/19/14 20:00,13.28,641,7.03,93.6,12.4,97.3,10.17
10/19/14 20:15,13.24,641,7.03,90.8,12.2,97.2,10.16
10/19/14 20:30,13.2,641,7.01,93.7,17,96.6,10.11
10/19/14 20:45,13.16,641,7.05,90.3,16,96.5,10.11
10/19/14 21:00,13.14,641,7.09,93.3,20.9,96.1,10.07
10/19/14 21:15,13.12,641,7.09,90.6,19.9,96.1,10.08
10/19/14 21:30,13.11,641,7.06,93.6,15.6,95.7,10.04
10/19/14 21:45,13.09,641,7.09,90.9,12.6,95.7,10.05
10/19/14 22:00,13.08,641,7.1,93.3,12,95.2,10
10/19/14 22:15,13.07,641,7.01,89.1,10.4,95.4,10.02
10/19/14 22:30,13.06,642,7.05,92.3,16.1,95.1,9.98
10/19/14 22:45,13.04,642,7.06,87.3,13.4,95.2,10
10/19/14 23:00,13.02,642,6.98,91.9,10.6,94.8,9.96
10/19/14 23:15,12.99,641,6.96,88.3,15.8,94.9,9.99
10/19/14 23:30,12.96,642,7.1,91.8,16.3,94.6,9.96
10/19/14 23:45,12.93,642,7.06,89,16.7,94.9,9.99
10/20/14 0:00,12.9,642,7.05,92.6,16.1,94.4,9.95
10/20/14 0:15,12.88,642,7.05,90,11.5,94.7,9.99
10/20/14 0:30,12.84,642,7.04,92.7,11.5,94.4,9.96
10/20/14 0:45,12.81,642,7.05,90.4,15.8,94.6,9.99
10/20/14 1:00,12.78,642,7.06,92.8,13.1,94.3,9.97
10/20/14 1:15,12.75,642,7.09,90.5,12.7,94.6,10.01
10/20/14 1:30,12.72,642,6.96,92.7,12.6,94.2,9.97
10/20/14 1:45,12.69,642,7,90.6,12.8,94.5,10.01
10/20/14 2:00,12.66,642,6.93,91.9,13.1,94.3,10
10/20/14 2:15,12.63,642,7.03,89.4,12.5,94.5,10.02
10/20/14 2:30,12.6,642,6.96,89.6,15.8,94,9.98
10/20/14 2:45,12.56,642,6.94,87.3,19.7,94.5,10.03
10/20/14 3:00,12.53,642,6.84,89.5,13.3,94.2,10.01
10/20/14 3:15,12.51,642,6.81,86.5,12.3,94.4,10.04
10/20/14 3:30,12.49,642,6.87,87.3,11.9,94.1,10.01
10/20/14 3:45,12.46,642,6.84,85.8,19.5,94.3,10.03
10/20/14 4:00,12.44,641,6.86,62.1,13,94.2,10.04
10/20/14 4:15,12.42,642,6.95,79.7,19.7,94.3,10.05
10/20/14 4:30,12.4,642,6.92,81.8,11.7,94.3,10.05
10/20/14 4:45,12.39,642,6.94,80.1,12.8,94.3,10.05
10/20/14 5:00,12.37,642,6.91,79.9,12.5,94.3,10.06
10/20/14 5:15,12.36,642,7.01,78.4,18,94.3,10.06
10/20/14 5:30,12.35,642,7.07,77.8,12,94.4,10.07
10/20/14 5:45,12.35,643,7.03,79,12.5,94.2,10.05
10/20/14 6:00,12.35,644,7.14,78.6,12,94.5,10.08
10/20/14 6:15,12.35,644,7.16,78.7,14.5,94.2,10.05
10/20/14 6:30,12.34,644,7.18,80.6,18.6,94.4,10.07
10/20/14 6:45,12.33,643,7.17,77.8,15.8,94.6,10.1
10/20/14 7:00,12.33,643,7.17,79.2,11.1,94.9,10.13
10/20/14 7:15,12.33,642,7.1,76.2,10.4,95.2,10.16
10/20/14 7:30,12.35,642,7.12,78.1,10.6,95.8,10.22
10/20/14 7:45,12.39,642,7.09,76.3,10.5,96.5,10.29
10/20/14 8:00,12.45,642,7.01,78.6,52.6,96.2,10.25
10/20/14 8:15,12.51,642,6.87,77,195.6,94.1,10.01
10/20/14 8:30,12.58,642,6.84,80.6,216.9,94.1,9.99
10/20/14 8:45,12.67,643,6.83,77.9,207.1,95.1,10.08
10/20/14 9:00,12.77,644,6.78,81.3,192.9,95.4,10.08
10/20/14 9:15,12.9,645,6.75,79,141.8,97.1,10.24
10/20/14 9:30,13.04,646,6.71,82.3,103,97.9,10.29
10/20/14 9:45,13.2,645,6.69,79.8,91.1,99.4,10.4
10/20/14 10:00,13.35,645,6.67,84.7,92.5,100.2,10.46
10/20/14 10:15,13.52,644,6.8,78,82.7,101.4,10.55
10/20/14 10:30,13.68,644,6.77,87,96.2,101.7,10.54
10/20/14 10:45,13.84,643,6.74,81.7,106.8,102.1,10.53
10/20/14 11:00,13.99,643,6.69,88.7,115.2,102.4,10.54
10/20/14 11:15,14.15,642,6.67,85.7,113,102.8,10.53
10/20/14 11:30,14.32,642,6.64,90.6,92.5,103.9,10.61
10/20/14 11:45,14.46,642,6.7,85,130.8,103.4,10.53
10/20/14 12:00,14.61,642,6.74,90,107.3,104.3,10.59
10/20/14 12:15,14.75,641,6.77,85.2,106.1,104.8,10.61
10/20/14 12:30,14.89,642,6.74,90.4,90.8,105.3,10.63
10/20/14 12:45,15.02,642,6.74,85.1,76.5,105.9,10.65
10/20/14 13:00,15.13,642,6.75,91.2,53.5,107.5,10.79
10/20/14 13:15,15.24,641,6.84,86.6,38.5,110.1,11.02
10/20/14 13:30,15.35,641,6.82,91.8,27.8,111.2,11.11
10/20/14 13:45,15.43,641,6.88,84.4,37.9,110.9,11.06
10/20/14 14:00,15.48,642,6.88,90.3,81,107.3,10.69
10/20/14 14:15,15.51,642,6.86,84.4,92.4,105.8,10.53
10/20/14 14:30,15.49,641,6.88,85.1,63.9,106.8,10.64
10/20/14 14:45,15.49,641,6.91,78.9,40.2,107.6,10.71
10/20/14 15:00,15.47,641,6.87,80.7,43,106.6,10.62
10/20/14 15:15,15.44,641,6.89,76.2,55.6,105.6,10.53
10/20/14 15:30,15.38,641,6.89,73.1,54.6,104.5,10.43
10/20/14 15:45,15.32,640,6.9,67.1,39,105.8,10.57
10/20/14 16:00,15.27,640,6.95,79.7,31.3,105.1,10.51
10/20/14 16:15,15.2,640,6.85,87.3,42.6,103.2,10.34
10/20/14 16:30,15.12,640,6.82,86,50.2,103.1,10.35
10/20/14 16:45,15.03,640,6.81,90.4,47.4,102.5,10.31
10/20/14 17:00,14.95,640,6.75,83.1,36.7,103,10.38
10/20/14 17:15,14.88,640,6.76,90.3,30.1,102.7,10.36
10/20/14 17:30,14.81,639,6.75,84.5,27.6,102.3,10.33
10/20/14 17:45,14.74,640,6.69,90.4,26.2,101.9,10.31
10/20/14 18:00,14.67,639,6.72,82.3,24.2,101.4,10.27
10/20/14 18:15,14.59,640,6.74,87.8,23.5,100.7,10.22
10/20/14 18:30,14.5,639,6.76,81.7,23,100.1,10.18
10/20/14 18:45,14.41,639,6.79,89.1,24.4,99.6,10.15
10/20/14 19:00,14.31,639,6.82,88.3,25.5,99,10.11
10/20/14 19:15,14.23,640,6.85,92.9,29.9,98.4,10.07
10/20/14 19:30,14.15,640,6.83,90.8,35.5,97.9,10.03
10/20/14 19:45,14.09,640,6.84,94.3,39.1,97.5,10.01
10/20/14 20:00,14.03,640,6.81,93,40.4,97.2,9.99
10/20/14 20:15,13.96,640,6.73,94.7,36.2,96.9,9.97
10/20/14 20:30,13.91,640,6.72,89.1,42.4,96.6,9.96
10/20/14 20:45,13.85,640,6.71,88.9,36.5,96.3,9.94
10/20/14 21:00,13.8,640,6.7,85.8,34.8,96.1,9.93
10/20/14 21:15,13.77,640,6.68,85.3,34.9,95.9,9.91
10/20/14 21:30,13.74,641,6.7,89.8,34.1,95.7,9.9
10/20/14 21:45,13.71,641,6.63,94,61.2,95.7,9.91
10/20/14 22:00,13.66,641,6.63,91.9,67.9,95.5,9.9
10/20/14 22:15,13.61,641,6.59,94.5,64.7,95.2,9.88
10/20/14 22:30,13.56,641,6.63,93.3,63.5,95.3,9.9
10/20/14 22:45,13.51,641,6.68,94.5,62.7,95.2,9.9
10/20/14 23:00,13.46,641,6.74,94.1,63.9,95.2,9.91
10/20/14 23:15,13.4,641,6.75,94.2,68.4,95.1,9.92
10/20/14 23:30,13.34,641,6.74,93.4,61,95,9.92
10/20/14 23:45,13.28,641,6.71,94.4,61.1,95,9.93
10/21/14 0:00,13.22,641,6.72,92.6,61.3,95,9.95
10/21/14 0:15,13.15,641,6.7,88.8,60.7,94.9,9.95
10/21/14 0:30,13.1,642,6.71,86.4,61.7,95,9.97
10/21/14 0:45,13.04,642,6.7,84.8,60.3,95,9.99
10/21/14 1:00,12.98,642,6.68,83.3,59.9,95.1,10
10/21/14 1:15,12.93,642,6.69,85.2,60.4,95.2,10.03
10/21/14 1:30,12.87,642,6.75,82.4,66.8,95.2,10.04
10/21/14 1:45,12.82,642,6.7,84.4,125.9,95.1,10.04
10/21/14 2:00,12.76,642,6.7,82.9,89.3,95.1,10.05
10/21/14 2:15,12.7,642,6.68,83.8,74.5,95.1,10.07
10/21/14 2:30,12.65,642,6.68,82.1,62.5,95.2,10.1
10/21/14 2:45,12.59,642,6.7,82.9,62.3,95.3,10.11
10/21/14 3:00,12.55,642,6.67,82.3,65.7,95.4,10.13
10/21/14 3:15,12.5,642,6.63,82.8,63.3,95.4,10.15
10/21/14 3:30,12.45,642,6.64,82,69.7,95.5,10.17
10/21/14 3:45,12.4,642,6.67,82.7,62.8,95.5,10.18
10/21/14 4:00,12.35,642,6.71,81.8,62.4,95.6,10.21
10/21/14 4:15,12.31,642,6.7,79.7,62.9,95.7,10.23
10/21/14 4:30,12.26,642,6.69,75.8,63.2,95.8,10.24
10/21/14 4:45,12.22,642,6.74,73.4,67.3,95.8,10.25
10/21/14 5:00,12.2,642,6.74,71,68.2,95.9,10.27
10/21/14 5:15,12.18,642,6.71,70.2,69.5,96,10.29
10/21/14 5:30,12.16,642,6.72,68.3,74.4,95.9,10.28
10/21/14 5:45,12.13,642,6.68,66.2,83.3,96.1,10.31
10/21/14 6:00,12.09,642,6.7,63.4,78.7,96.2,10.33
10/21/14 6:15,12.05,642,6.67,64.9,64,96.3,10.34
10/21/14 6:30,12.02,642,6.64,64.7,61,96.4,10.37
10/21/14 6:45,12,642,6.6,63.3,58.7,96.5,10.38
10/21/14 7:00,11.99,642,6.7,66.1,62,96.8,10.41
10/21/14 7:15,11.98,642,6.65,73.2,60.1,97.1,10.45
10/21/14 7:30,11.99,642,6.67,77,64.2,97.7,10.51
10/21/14 7:45,12.01,642,6.68,77.3,59.3,98.4,10.58
10/21/14 8:00,12.04,642,6.66,78.7,71.3,99.4,10.69
10/21/14 8:15,12.09,642,6.67,77.5,47.1,100.6,10.8
10/21/14 8:30,12.15,642,6.67,78.2,32.7,101.9,10.92
10/21/14 8:45,12.23,642,6.69,78.6,29.7,102.7,10.99
10/21/14 9:00,12.33,642,6.63,78.9,54.8,104.4,11.15
10/21/14 9:15,12.43,641,6.64,79.1,59.7,105,11.18
10/21/14 9:30,12.56,641,6.67,79.9,30.1,106.8,11.34
10/21/14 9:45,12.7,641,6.71,78.8,31.8,107.6,11.39
10/21/14 10:00,12.85,641,6.7,79.8,27.3,109.1,11.51
10/21/14 10:15,13.02,641,6.73,79.7,28.9,109.9,11.55
10/21/14 10:30,13.15,641,6.77,80,42.2,111,11.63
10/21/14 10:45,13.32,642,6.79,79.7,26.6,111.7,11.66
10/21/14 11:00,13.43,641,6.8,80.4,28.2,112.5,11.72
10/21/14 11:15,13.57,641,6.83,81.4,30.4,113,11.73
10/21/14 11:30,13.71,641,6.8,81.5,274.7,114.1,11.81
10/21/14 11:45,13.85,641,6.74,81.2,41.1,114.3,11.79
10/21/14 12:00,13.98,642,6.67,82.3,38.6,115.9,11.93
10/21/14 12:15,14.1,641,6.66,82.7,40.1,115.2,11.82
10/21/14 12:30,14.22,642,6.69,84,31.2,116.9,11.96
10/21/14 12:45,14.33,641,6.65,80.6,31.3,115.6,11.81
10/21/14 13:00,14.44,642,6.66,83.8,35.3,117.5,11.97
10/21/14 13:15,14.53,642,6.65,82.6,40.2,115.8,11.78
10/21/14 13:30,14.61,642,6.68,84.5,31.8,117.3,11.91
10/21/14 13:45,14.67,641,6.75,83.4,43.7,115.6,11.72
10/21/14 14:00,14.71,640,6.76,82.6,29.1,115.3,11.68
10/21/14 14:15,14.74,641,6.74,82.3,29.8,115.4,11.69
10/21/14 14:30,14.75,641,6.76,83.7,28.3,114.7,11.61
10/21/14 14:45,14.76,641,6.76,82.9,24.7,115.1,11.65
10/21/14 15:00,14.72,641,6.75,85.7,30.8,114.2,11.56
10/21/14 15:15,14.68,641,6.75,83.1,25.8,113.8,11.53
10/21/14 15:30,14.66,641,6.77,86.2,32.1,113.1,11.47
10/21/14 15:45,14.64,640,6.86,82.2,33.8,113.1,11.47
10/21/14 16:00,14.6,640,6.88,86,21.7,112.4,11.41
10/21/14 16:15,14.55,640,6.85,82.8,26.3,111.6,11.35
10/21/14 16:30,14.47,639,6.85,82.3,117,110.7,11.27
10/21/14 16:45,14.38,639,6.83,83.7,29.2,109.6,11.19
10/21/14 17:00,14.3,639,6.82,86.3,23.6,108.6,11.1
10/21/14 17:15,14.22,639,6.84,83.4,23.8,107.6,11.01
10/21/14 17:30,14.17,638,6.83,84.2,25.2,106.7,10.94
10/21/14 17:45,14.11,639,6.89,81.1,23.8,105.7,10.85
10/21/14 18:00,14.05,639,6.86,85.1,26.3,104.9,10.78
10/21/14 18:15,13.97,639,6.88,79.4,23.7,104.2,10.73
10/21/14 18:30,13.87,639,6.8,84.4,25,103.4,10.67
10/21/14 18:45,13.76,639,6.67,82,31.3,102.6,10.61
10/21/14 19:00,13.65,639,6.76,84.2,34.4,101.7,10.55
10/21/14 19:15,13.55,639,6.62,81.1,28.8,101.1,10.5
10/21/14 19:30,13.46,639,6.68,84.7,47.9,100.5,10.46
10/21/14 19:45,13.38,639,6.65,78.6,32.4,99.9,10.42
10/21/14 20:00,13.3,640,6.67,84,33.9,99.4,10.38
10/21/14 20:15,13.21,640,6.49,80.4,31.2,99.1,10.37
10/21/14 20:30,13.12,640,6.51,84.5,27.7,98.5,10.34
10/21/14 20:45,13.02,640,6.65,80,28.1,98.4,10.34
10/21/14 21:00,12.93,640,6.6,84.3,27.7,98.1,10.33
10/21/14 21:15,12.84,640,6.63,78.9,29.1,97.8,10.32
10/21/14 21:30,12.76,640,6.47,82.5,32.5,97.5,10.31
10/21/14 21:45,12.69,640,6.59,76.5,36.1,97.4,10.32
10/21/14 22:00,12.63,640,6.68,81.9,36.1,97.2,10.31
10/21/14 22:15,12.59,640,6.72,79.2,32.2,97.1,10.31
10/21/14 22:30,12.57,640,6.81,81.7,27.5,97,10.3
10/21/14 22:45,12.54,640,6.79,79.7,28.4,97,10.3
10/21/14 23:00,12.5,640,6.79,82.1,27.3,96.9,10.31
10/21/14 23:15,12.46,640,6.8,79.7,39.4,96.8,10.3
10/21/14 23:30,12.41,639,6.76,81.7,26.7,96.8,10.31
10/21/14 23:45,12.36,638,6.72,78.9,27.5,96.7,10.32
10/22/14 0:00,12.31,638,6.76,81.1,26.7,96.7,10.33
10/22/14 0:15,12.27,636,6.77,79.7,30.7,96.6,10.33
10/22/14 0:30,12.22,636,6.77,81.2,30.3,96.6,10.34
10/22/14 0:45,12.16,634,6.78,77.8,26.6,96.7,10.36
10/22/14 1:00,12.1,634,6.82,80.7,28.9,96.6,10.36
10/22/14 1:15,12.05,634,6.82,77.9,26.7,96.6,10.38
10/22/14 1:30,11.99,634,6.85,80.6,27.3,96.5,10.39
10/22/14 1:45,11.92,633,6.85,77.4,26.6,96.7,10.42
10/22/14 2:00,11.87,634,6.88,80.2,249.4,96.7,10.43
10/22/14 2:15,11.81,634,6.95,78.3,36.6,96.9,10.47
10/22/14 2:30,11.74,634,6.97,79.8,29,96.7,10.46
10/22/14 2:45,11.67,635,6.89,78.9,28.1,96.8,10.49
10/22/14 3:00,11.61,636,6.92,80.6,30.7,96.8,10.51
10/22/14 3:15,11.55,636,6.92,78.6,30.6,96.9,10.53
10/22/14 3:30,11.49,636,6.98,80.3,29.7,96.9,10.55
10/22/14 3:45,11.44,636,7,78.1,28.8,97,10.57
10/22/14 4:00,11.38,637,7.01,79.6,28,97,10.58
10/22/14 4:15,11.33,636,7.03,78.4,32.3,97.1,10.6
10/22/14 4:30,11.27,635,7.04,78.9,28.5,97.2,10.63
10/22/14 4:45,11.21,636,7.04,77.6,32.2,97.2,10.64
10/22/14 5:00,11.16,636,7.13,77.8,32.4,97.4,10.68
10/22/14 5:15,11.1,636,7.26,75.8,37.4,97.4,10.7
10/22/14 5:30,11.05,637,7.24,76.8,45.8,97.4,10.71
10/22/14 5:45,10.99,638,7.23,75.3,60.1,97.5,10.74
10/22/14 6:00,10.94,638,7.23,76.5,81.2,97.6,10.76
10/22/14 6:15,10.89,638,7.18,75.2,101.5,97.8,10.79
10/22/14 6:30,10.84,638,7.24,76.1,122.5,97.8,10.8
10/22/14 6:45,10.8,638,7.24,74.7,121.9,98,10.84
10/22/14 7:00,10.77,639,7.19,76.6,124,98.2,10.87
10/22/14 7:15,10.75,640,7.24,73.4,111.7,98.4,10.9
10/22/14 7:30,10.74,640,7.23,76.8,95.7,98.8,10.93
10/22/14 7:45,10.76,640,7.22,75.2,79.8,99.4,11
10/22/14 8:00,10.8,641,7.2,76.8,72.5,100.2,11.08
10/22/14 8:15,10.88,641,7.18,76.2,58,101.3,11.19
10/22/14 8:30,10.96,641,7.12,76.7,49.7,102.8,11.33
10/22/14 8:45,11.06,641,7.13,76.7,44.6,104.2,11.45
10/22/14 9:00,11.18,641,7.11,78.4,40.1,105.8,11.6
10/22/14 9:15,11.32,641,7.09,76.2,37.5,107.2,11.72
10/22/14 9:30,11.47,640,7.09,64.5,36.2,108.8,11.85
10/22/14 9:45,11.65,641,7.1,78.1,33.5,110.3,11.96
10/22/14 10:00,11.83,640,7.12,44.3,33.3,111.7,12.06
10/22/14 10:15,12.01,641,7.09,80.6,31.7,113.1,12.17
10/22/14 10:30,12.21,640,7.1,78.7,30,114.5,12.25
10/22/14 10:45,12.41,642,7.06,77.8,29.2,115.7,12.32
10/22/14 11:00,12.6,642,7.05,80.9,27.5,116.6,12.37
10/22/14 11:15,12.78,642,7.01,80.1,27.1,117.4,12.4
10/22/14 11:30,12.97,642,7.04,81.8,26.8,118.4,12.46
10/22/14 11:45,13.15,641,6.97,80.1,26.3,119,12.47
10/22/14 12:00,13.31,641,6.96,82.4,24.4,119.6,12.49
10/22/14 12:15,13.47,640,7.04,80.9,27.7,120,12.49
10/22/14 12:30,13.62,639,7.12,82.7,24.1,120.5,12.5
10/22/14 12:45,13.76,639,7.16,78.9,25.3,120.9,12.5
10/22/14 13:00,13.89,639,7.17,83.2,23.4,121.2,12.49
10/22/14 13:15,14.01,638,7.16,80.2,24.2,121.3,12.47
10/22/14 13:30,14.12,638,6.99,84.3,23.9,121.4,12.46
10/22/14 13:45,14.2,638,7.15,80.4,31.9,121.3,12.42
10/22/14 14:00,14.27,638,7.16,84.5,25,120.9,12.36
10/22/14 14:15,14.32,637,7.13,82.6,22.8,120.4,12.29
10/22/14 14:30,14.35,638,7.18,86.6,23.8,119.9,12.24
10/22/14 14:45,14.37,637,7.02,84.9,26.1,119.1,12.16
10/22/14 15:00,14.37,637,7.19,86.6,24.1,118.1,12.05
10/22/14 15:15,14.34,637,7.16,85.6,22.7,117.2,11.97
